planned_lead_time_hours,release_lag_hours,schedule_revision_count,is_expedited,priority_encoded,quantity,operation_count,estimated_total_hours,schedule_tightness_ratio,product_complexity_score,material_bom_complexity,is_month_end,is_quarter_end,machine_utilization_at_release,work_center_queue_depth_at_release,machine_oee_30d,machine_unplanned_downtime_hours_30d,days_since_last_planned_maintenance,maintenance_due_within_order_window,changeover_required,changeover_complexity_score,operator_experience_months,operator_skill_tier_encoded,operator_concurrent_order_count,hours_into_shift_at_start,shift_type_encoded,material_availability_at_release,component_shortage_count,product_delay_rate_90d,machine_delay_rate_90d,operator_delay_rate_90d,product_x_machine_delay_rate_90d,product_first_pass_yield_90d,machine_setup_overrun_rate_90d,shift_delay_rate_30d,planned_start_day_of_week,planned_start_hour,is_delayed,delay_minutes,delay_category,delay_root_cause,order_id,po_number,product_id,machine_id,operator_id,priority,shift_type,planned_start,actual_end
20.455583955277778,2.5041940519307775,0.0,0,1,109,2,9.96445025716337,0.5550795961092231,0.25,2,0,0,0.470059370162037,1.0,0.7113315645442335,5.495495490918806,33.10434141883102,0,1,2.078141987502466,4,0.0,0.0,4.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.25,1.0,10,0,0,on_time,none,ORD-000016,PO-00016,PROD-004,MACH-007,OPR-001,normal,morning,2023-01-03T10:30:15.098587,2023-01-03T22:08:35.425863
14.956425043888888,2.659886837186514,0.0,0,2,93,2,8.549865874364098,0.6953067384273259,0.25,2,0,0,0.227859400474537,0.0,0.8845777716709712,0.0,36.110828618217596,0,1,1.8685181513963331,5,0.0,0.0,4.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.0,1.0,10,0,0,on_time,none,ORD-000013,PO-00013,PROD-004,MACH-003,OPR-002,high,morning,2023-01-03T10:39:35.592614,2023-01-03T19:20:15.182424
44.261577234444445,3.6257008039520278,0.0,0,1,82,7,28.219358632328824,0.6944444444444444,0.85,8,0,0,0.0421272316087963,0.0,0.793350353573208,0.0,49.151070866828704,0,1,2.9119692213116286,13,1.0,0.0,5.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.0,1.0,11,0,0,on_time,none,ORD-000011,PO-00011,PROD-014,MACH-002,OPR-004,normal,morning,2023-01-03T11:37:32.522894,2023-01-04T14:07:54.380489
46.02463026277778,28.494997523033046,0.0,0,1,28,6,8.842562875417388,0.5044351474271269,0.85,7,0,0,0.0,0.0,0.8249498309678039,0.0,47.18729156346065,0,1,1.965444898954783,180,2.0,0.0,6.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.0,1.0,12,0,0,on_time,none,ORD-000009,PO-00009,PROD-012,MACH-008,OPR-007,normal,morning,2023-01-03T12:29:41.991083,2023-01-03T23:26:31.583978
23.610659858333335,6.980900710610471,0.0,0,2,29,7,10.810822995507436,0.6500889699849917,0.85,8,0,0,0.06185661789351851,0.0,0.8500206887875683,0.0,67.29087086293981,0,1,2.920828941911825,178,2.0,0.0,0.0,1,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.0,1.0,14,0,0,on_time,none,ORD-000012,PO-00012,PROD-014,MACH-001,OPR-016,high,afternoon,2023-01-03T14:58:51.242558,2023-01-04T04:46:55.818146
15.678528446388889,8.494700137268389,0.0,0,1,44,2,3.648661864850055,0.5078993689474192,0.25,2,0,0,0.3683398514930556,0.0,0.7858285788293202,0.0,21.353945839050926,0,1,2.9482884951949906,36,1.0,0.0,2.0,1,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.0,1.0,16,0,0,on_time,none,ORD-000015,PO-00015,PROD-003,MACH-006,OPR-012,normal,afternoon,2023-01-03T16:29:40.920494,2023-01-03T21:30:32.009045
15.043640423888888,1.8864308840547717,0.0,0,1,46,5,7.363602896795729,0.559662964591022,0.55,5,0,0,0.45612954739583333,0.0,0.8194129422062425,0.0,48.078601286840275,0,1,2.257849802009374,4,0.0,0.0,3.0,0,0,2.0,0.343,0.347,0.354,0.342,0.916,0.521,0.2222222222222222,2.0,9,1,1152,major_delay,multiple_causes,ORD-000019,PO-00019,PROD-007,MACH-008,OPR-001,normal,morning,2023-01-04T09:53:11.151183,2023-01-05T18:15:01.277935
19.308343280555555,2.6311106072471926,0.0,0,1,29,6,9.129915407872065,0.5474478642043217,0.85,7,0,0,0.5727111374421296,0.0,0.7124109914324788,5.495495490918806,34.10962960863426,0,1,1.6884134321639905,5,0.0,0.0,4.0,0,1,0.0,0.343,0.3333333333333333,0.354,0.342,0.916,0.6666666666666666,0.3,2.0,10,0,0,on_time,none,ORD-000020,PO-00020,PROD-012,MACH-007,OPR-002,normal,morning,2023-01-04T10:37:51.998186,2023-01-04T20:19:20.941802
12.782622918333333,2.770812654996537,0.0,0,1,33,2,5.34649342139528,0.5340186520454228,0.55,4,0,0,0.3569474174305556,1.0,0.8865302256719871,12.554000104499865,37.115450527291664,0,1,1.7625346712014547,180,2.0,0.0,4.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.2727272727272727,2.0,10,0,0,on_time,none,ORD-000028,PO-00028,PROD-008,MACH-003,OPR-007,normal,morning,2023-01-04T10:46:14.925558,2023-01-04T15:22:22.999187
78.0466535075,50.992846230442865,0.0,0,1,32,5,14.962671661924617,0.5530708306142451,0.85,9,0,0,0.0,0.0,0.7855941066257315,0.0,18.12470192627315,0,0,1.0,13,1.0,0.0,4.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.358,2.0,10,0,0,on_time,none,ORD-000005,PO-00005,PROD-013,MACH-005,OPR-004,normal,morning,2023-01-04T10:59:34.246430,2023-01-04T22:48:38.022509
15.066104470277777,3.3502538290133117,0.0,0,1,15,7,6.577373734840511,0.5614081244429746,0.85,9,0,0,0.5171221700925926,1.0,0.8199906571707967,11.180519403601341,48.13959390953704,0,1,1.5712691790690714,18,1.0,0.0,5.0,0,1,0.0,0.343,0.3333333333333333,0.354,0.342,0.916,0.6666666666666666,0.25,2.0,11,0,0,on_time,none,ORD-000025,PO-00025,PROD-015,MACH-008,OPR-003,normal,morning,2023-01-04T11:21:00.913784,2023-01-04T19:51:07.133345
25.852648691666666,3.859063399432394,0.0,0,1,28,7,11.33740723958032,0.5154869971831977,0.85,9,0,0,0.5423667949305556,1.0,0.8464148951152931,0.7844679185748324,68.16079430831019,0,1,2.7879767698685374,5,0.0,0.0,5.0,0,1,0.0,0.343,0.0,0.354,0.342,0.916,0.3333333333333333,0.23076923076923078,2.0,11,0,0,on_time,none,ORD-000026,PO-00026,PROD-015,MACH-001,OPR-002,normal,morning,2023-01-04T11:51:32.628238,2023-01-05T00:10:23.927061
38.32897892194444,28.299739786167507,0.0,0,1,17,6,5.68168501841591,0.566512069506655,0.85,7,0,0,0.29324212030092595,0.0,0.8771289276126558,0.0,37.179155824421294,0,1,2.861559162463529,5,0.0,0.0,6.0,0,0,1.0,0.343,0.347,0.354,0.342,0.916,0.521,0.1111111111111111,2.0,12,1,1041,major_delay,multiple_causes,ORD-000017,PO-00017,PROD-012,MACH-003,OPR-002,normal,morning,2023-01-04T12:17:59.063230,2023-01-05T15:41:38.975080
12.231839761666667,4.985689207897222,0.0,0,3,46,2,7.255131812128274,1.0012394523226755,0.55,4,0,0,1.0,1.0,0.7900986033212667,0.0,50.20773705032407,0,1,2.0448812600236574,34,1.0,0.0,6.0,0,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.3076923076923077,2.0,12,1,98,moderate_delay,planning_schedule_conflict,ORD-000024,PO-00024,PROD-008,MACH-002,OPR-006,critical,morning,2023-01-04T12:59:08.481148,2023-01-04T21:52:19.528451
29.61192662277778,5.500705144494972,0.0,0,1,42,6,14.56472477484103,0.604064161077322,0.85,6,0,0,0.4865768995023148,0.0,0.8160527994533754,0.0,32.229196047685186,0,1,1.9842512944845798,34,1.0,0.0,7.0,0,0,1.0,0.343,0.347,0.354,0.342,0.916,0.521,0.3076923076923077,2.0,13,0,0,on_time,none,ORD-000021,PO-00021,PROD-011,MACH-004,OPR-006,normal,morning,2023-01-04T13:30:02.538520,2023-01-05T08:20:09.079487
13.406592022777778,7.719093393442172,0.0,0,1,26,1,2.8825544560805034,0.5068228836491502,0.25,2,0,0,0.5116087664814815,0.0,0.8462499214746352,0.7844679185748324,68.3216288913889,0,1,2.8037831177653145,178,2.0,0.0,1.0,1,1,0.0,0.343,0.0,0.354,0.342,0.916,0.3333333333333333,0.0,2.0,15,0,0,on_time,none,ORD-000022,PO-00022,PROD-002,MACH-001,OPR-016,normal,afternoon,2023-01-04T15:43:08.736216,2023-01-04T19:22:50.994958
16.681619123888886,9.510039295011403,0.0,0,1,37,2,3.598820534566648,0.5018169804104884,0.25,2,0,0,0.5727111374421296,1.0,0.7031983881973284,5.495495490918806,34.39625163729167,0,1,2.4272530607073346,3,0.0,0.0,3.0,1,1,0.0,0.0,0.25,0.354,0.342,1.0,0.75,0.0,2.0,17,0,0,on_time,none,ORD-000027,PO-00027,PROD-004,MACH-007,OPR-009,normal,afternoon,2023-01-04T17:30:36.141462,2023-01-04T21:30:56.477902
24.526379891666668,15.791868875113018,0.0,0,1,13,6,5.3698564363918475,0.6147861541634154,0.85,6,0,0,0.47353915155092596,0.0,0.8091991332010822,0.0,22.657994536458332,0,1,2.1356047960971365,43,1.0,0.0,1.0,2,1,0.0,0.343,0.3333333333333333,0.354,0.342,0.916,0.6666666666666666,0.358,2.0,23,0,0,on_time,none,ORD-000023,PO-00023,PROD-011,MACH-006,OPR-021,normal,night,2023-01-04T23:47:30.727950,2023-01-05T06:47:06.199904
7.552364350277778,2.7621741049771567,0.0,0,2,39,3,3.271989769281452,0.6830605052840655,0.25,2,0,0,0.4924048157291667,0.0,0.7640733287841383,0.0,19.115090587708334,0,1,2.8344010289322634,5,0.0,0.0,4.0,0,1,0.0,0.343,0.347,0.25,0.342,0.916,0.521,0.2777777777777778,3.0,10,1,83,moderate_delay,multiple_causes,ORD-000030,PO-00030,PROD-001,MACH-005,OPR-002,high,morning,2023-01-05T10:45:43.826778,2023-01-05T16:56:49.906238
21.918816659722225,4.4905038625178015,0.0,0,1,59,1,8.31944426591788,0.4773522464697828,0.25,2,0,0,0.39089947391203705,0.0,0.802689681529175,0.0,51.18710432760416,0,1,2.0223602841901993,18,1.0,0.0,6.0,0,1,0.0,0.343,0.3333333333333333,0.354,0.342,0.916,0.6666666666666666,0.2777777777777778,3.0,12,0,0,on_time,none,ORD-000029,PO-00029,PROD-005,MACH-002,OPR-003,normal,morning,2023-01-05T12:29:25.813905,2023-01-05T21:45:01.756189
11.501211786944445,2.0545202134015295,0.0,0,1,14,6,4.819627421051871,0.510192100958584,0.85,7,0,0,0.385832665324074,1.0,0.7870024597919248,0.0,52.08560500888889,0,1,1.9100143659465185,180,2.0,0.0,4.0,0,1,0.0,0.25,0.25,0.3333333333333333,0.342,1.0,0.75,0.3,4.0,10,0,0,on_time,none,ORD-000039,PO-00039,PROD-012,MACH-002,OPR-007,normal,morning,2023-01-06T10:03:16.272768,2023-01-06T16:07:04.061805
26.68753299361111,4.258806035009966,0.0,1,3,45,5,20.499941283155042,0.9140037827778154,0.85,9,0,0,0.0,0.0,0.8186084287633609,11.180519403601341,50.17745025145833,0,1,1.8069429765993217,4,0.0,0.0,6.0,0,1,0.0,0.343,0.25,0.354,0.342,0.916,0.75,0.3,4.0,12,0,0,on_time,none,ORD-000033,PO-00033,PROD-013,MACH-008,OPR-001,critical,morning,2023-01-06T12:15:31.701726,2023-01-07T08:40:26.201220
48.91975898166667,6.321126606108345,0.0,0,1,76,6,22.635484433242013,0.5313664587565778,0.85,7,0,0,0.0,1.0,0.705369321941888,5.495495490918806,36.26338027525463,0,1,1.8119972156529573,16,1.0,0.0,0.0,1,1,0.0,0.2,0.2,0.0,0.342,1.0,0.8,0.0,4.0,14,0,0,on_time,none,ORD-000042,PO-00042,PROD-012,MACH-007,OPR-014,normal,afternoon,2023-01-06T14:19:16.055782,2023-01-07T12:33:34.681495
11.34233668611111,7.044899717692683,0.0,0,2,29,3,2.5075567369497636,0.5835005272794713,0.25,2,0,0,0.27939950468749997,0.0,0.7818784338624555,0.0,52.293537488240744,0,1,2.210907303149498,36,1.0,0.0,1.0,1,1,0.0,0.343,0.25,0.354,0.342,0.916,0.75,0.0,4.0,15,0,0,on_time,none,ORD-000038,PO-00038,PROD-001,MACH-002,OPR-012,high,afternoon,2023-01-06T15:02:41.638984,2023-01-06T18:17:24.093206
60.18544675472222,8.96546113616469,1.0,0,2,195,2,35.51290047027508,0.6933406958504967,0.55,5,0,0,0.0,0.0,0.7607898033799301,0.0,20.373560880671295,0,1,2.6485444673959067,12,0.0,0.0,2.0,1,1,0.0,0.343,0.347,0.354,0.342,0.916,0.521,0.0,4.0,16,0,0,on_time,none,ORD-000037,PO-00037,PROD-006,MACH-005,OPR-010,high,afternoon,2023-01-06T16:57:55.660090,2023-01-07T20:22:29.258576
160.89804048916668,9.683750458400686,0.0,0,1,255,6,74.07158774262967,0.48984515767373,0.85,7,0,0,0.0,0.0,0.8402182228224919,0.0,34.403489602430554,0,1,2.9864458968516834,36,1.0,0.0,3.0,1,1,0.0,0.25,0.347,0.354,0.342,1.0,0.521,0.0,4.0,17,0,0,on_time,none,ORD-000034,PO-00034,PROD-012,MACH-004,OPR-012,normal,afternoon,2023-01-06T17:41:01.501650,2023-01-09T15:06:42.571805
46.191452758888886,10.434715580746577,0.0,0,1,83,5,19.38417185486892,0.5421124348792381,0.55,4,0,0,0.0,1.0,0.8774436488656857,12.554000104499865,39.434779815868055,0,1,2.2730228892360707,16,1.0,0.0,4.0,1,1,0.0,0.343,0.25,0.0,0.342,0.916,0.5,0.0,4.0,18,0,0,on_time,none,ORD-000040,PO-00040,PROD-009,MACH-003,OPR-014,normal,afternoon,2023-01-06T18:26:04.976091,2023-01-07T17:32:21.801717
25.466811601944443,11.128797297196861,0.0,0,1,50,5,7.943163357246286,0.55399326492602,0.55,5,0,0,0.0,0.0,0.6904536621120606,5.495495490918806,36.46369988738426,0,1,2.1891792526838256,178,2.0,0.0,5.0,1,1,0.0,0.343,0.2,0.0,0.342,0.916,0.8,0.0,4.0,19,0,0,on_time,none,ORD-000031,PO-00031,PROD-007,MACH-007,OPR-016,normal,afternoon,2023-01-06T19:07:43.670270,2023-01-07T06:13:49.111459
44.278661802777776,12.230735050546441,0.0,0,1,155,1,15.65468681282111,0.4884773649742463,0.25,2,0,0,0.0,0.0,0.785490387008004,0.0,24.509613960439818,0,1,2.132793305124861,3,0.0,0.0,6.0,1,1,0.0,0.343,0.25,0.354,0.342,0.916,0.75,0.0,4.0,20,0,0,on_time,none,ORD-000035,PO-00035,PROD-002,MACH-006,OPR-009,normal,afternoon,2023-01-06T20:13:50.646182,2023-01-07T13:47:18.366772
16.152005625555557,13.58710903649413,0.0,0,2,21,3,1.8960103110844129,0.7392151087683025,0.25,2,0,0,0.0,0.0,0.884626704536316,12.554000104499865,39.56612954318287,0,1,1.861466292795287,12,0.0,0.0,7.0,1,1,0.0,0.343,0.25,0.354,0.342,0.916,0.5,0.0,4.0,21,1,6,minor_delay,setup_overrun,ORD-000032,PO-00032,PROD-001,MACH-003,OPR-010,high,afternoon,2023-01-06T21:35:13.592531,2023-01-07T00:15:16.586434
76.23823834944443,34.723755013745176,0.0,0,3,19,5,4.926183737519001,0.7896754598772033,0.55,4,0,0,0.0,0.0,0.846607600804298,0.7844679185748324,72.91666666666667,0,1,1.9129418118359454,69,2.0,0.0,0.0,0,1,0.0,0.343,0.0,0.354,0.342,0.916,0.6,0.2857142857142857,0.0,6,0,0,on_time,none,ORD-000036,PO-00036,PROD-009,MACH-001,OPR-008,critical,morning,2023-01-09T06:00:00,2023-01-09T11:33:09.025901
112.9010003413889,30.91800474079167,0.0,0,1,100,5,23.224574948539995,0.5413527601621652,0.55,4,0,0,0.0,0.0,0.7881741168589553,0.0,54.916666666666664,0,1,2.885209580744072,180,2.0,0.0,0.0,0,1,0.0,0.343,0.16666666666666666,0.25,0.342,0.916,0.8333333333333334,0.2727272727272727,0.0,6,0,0,on_time,none,ORD-000041,PO-00041,PROD-009,MACH-002,OPR-007,normal,morning,2023-01-09T06:00:00,2023-01-10T06:04:30.639264
4.231992116944444,0.8,0.0,0,2,20,2,2.095824627842423,0.610672914269109,0.25,2,0,0,0.0,0.0,0.8284654257575297,11.180519403601341,53.03333333333333,0,1,2.7681662269568057,34,1.0,0.0,2.0,0,1,0.0,0.0,0.2,0.3333333333333333,0.342,1.0,0.6,0.25,0.0,8,0,0,on_time,none,ORD-000043,PO-00043,PROD-004,MACH-008,OPR-006,high,morning,2023-01-09T08:48:00,2023-01-09T11:46:01.906813
10.241601832777778,1.1531440339940788,0.0,0,2,43,1,6.1442111686495595,0.6760455188925535,0.25,2,0,0,0.0,1.0,0.8680520297992153,12.554000104499865,42.04804766807871,0,1,2.5681309608066987,34,1.0,0.0,3.0,0,0,1.0,0.343,0.3333333333333333,0.25,0.342,0.916,0.6666666666666666,0.24,0.0,9,1,1115,major_delay,multiple_causes,ORD-000053,PO-00053,PROD-005,MACH-003,OPR-006,high,morning,2023-01-09T09:09:11.318522,2023-01-10T12:49:30.305571
12.839281820555556,1.7335110239820146,0.0,0,2,90,3,7.170598234173062,0.6456641655512704,0.25,2,0,0,0.0,0.0,0.793448208590663,0.0,27.07222962599537,0,1,2.524873281867002,180,2.0,0.0,3.0,0,1,0.0,0.6666666666666666,0.2,0.2,0.342,0.6666666666666666,0.8,0.24,0.0,9,0,0,on_time,none,ORD-000044,PO-00044,PROD-001,MACH-006,OPR-007,high,morning,2023-01-09T09:44:00.639686,2023-01-09T17:19:45.768959
15.31378302611111,2.599389004158135,0.0,0,2,37,5,8.992492895523666,0.7072686971995323,0.55,4,0,0,0.07497454184027778,1.0,0.8101190669482524,11.180519403601341,53.10830787517361,0,1,2.2378597620961447,34,1.0,0.0,4.0,0,1,0.0,0.0,0.16666666666666666,0.25,0.342,1.0,0.6666666666666666,0.23076923076923078,0.0,10,0,0,on_time,none,ORD-000049,PO-00049,PROD-009,MACH-008,OPR-006,high,morning,2023-01-09T10:35:57.800415,2023-01-09T22:45:34.286888
10.973661084444444,4.766537885846931,0.0,0,1,26,4,3.898053103100588,0.6279967350898392,0.55,5,0,0,1.0,1.0,0.8516563049660029,0.5,37.19860574524305,0,1,2.7552643255055855,13,1.0,0.0,6.0,0,1,0.0,0.343,0.0,0.354,0.342,0.916,0.3333333333333333,0.2222222222222222,0.0,12,1,61,moderate_delay,multiple_causes,ORD-000050,PO-00050,PROD-010,MACH-004,OPR-004,normal,morning,2023-01-09T12:45:59.536389,2023-01-09T19:59:31.525715
12.213219813333334,5.522939591257784,0.0,0,1,40,2,3.8640551063415116,0.5775625202734617,0.25,2,0,0,0.23135446644675928,0.0,0.8511886648418707,0.7844679185748324,73.23012248297454,0,1,1.99139331104125,13,1.0,0.0,7.0,0,1,0.0,0.0,0.0,0.354,0.342,1.0,0.6666666666666666,0.23076923076923078,0.0,13,1,32,minor_delay,multiple_causes,ORD-000048,PO-00048,PROD-004,MACH-001,OPR-004,normal,morning,2023-01-09T13:31:22.582529,2023-01-09T20:45:19.717114
26.5862331975,5.595081071981908,0.0,0,3,48,7,17.05161878983963,0.8123241014966373,0.85,8,0,0,0.23436036146990744,1.0,0.8446194628939051,0.7844679185748324,73.23312837799769,0,1,2.742309592657555,34,1.0,0.0,7.0,0,1,0.0,0.0,0.14285714285714285,0.2,0.342,1.0,0.7142857142857143,0.27586206896551724,0.0,13,1,161,moderate_delay,setup_overrun,ORD-000052,PO-00052,PROD-014,MACH-001,OPR-006,critical,morning,2023-01-09T13:35:42.291859,2023-01-10T13:16:51.730736
10.586997308333332,6.746417748790269,0.0,0,1,10,5,2.147558752740724,0.5591756971907483,0.55,5,0,0,0.0,0.0,0.8853217256410632,12.554000104499865,42.28110073953704,0,1,2.9367962065071915,36,1.0,0.0,0.0,1,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.342,1.0,0.6666666666666666,0.058823529411764705,0.0,14,0,0,on_time,none,ORD-000046,PO-00046,PROD-007,MACH-003,OPR-012,normal,afternoon,2023-01-09T14:44:47.103896,2023-01-09T18:18:05.638382
26.74932038861111,15.391323096083404,0.0,0,1,45,5,7.218712781683091,0.6355621150336996,0.55,5,0,0,0.8583653075115741,0.0,0.8196779434440433,0.5,37.64130512900463,0,1,1.5743293187549994,40,1.0,0.0,1.0,2,1,0.0,0.25,0.25,0.354,0.342,1.0,0.5,0.358,0.0,23,0,0,on_time,none,ORD-000054,PO-00054,PROD-007,MACH-004,OPR-019,normal,night,2023-01-09T23:23:28.763146,2023-01-10T07:04:38.484547
21.826829132777775,17.016238859529732,0.0,0,1,14,5,2.7271192131912803,0.566899082682593,0.55,5,0,0,0.31649455177083335,0.0,0.7948003057269841,0.0,27.70900995247685,0,1,1.5058092617086243,2,0.0,0.0,3.0,2,1,0.0,0.25,0.16666666666666666,0.354,0.342,1.0,0.8333333333333334,0.358,1.0,1,0,0,on_time,none,ORD-000051,PO-00051,PROD-007,MACH-006,OPR-017,normal,night,2023-01-10T01:00:58.459894,2023-01-10T04:03:07.110474
22.552181179444442,17.06948894622329,0.0,0,1,23,4,3.5157929066132008,0.6412530116530311,0.55,5,0,0,0.0,0.0,0.7184136827487846,5.495495490918806,39.71122870608796,0,1,1.6117102088098163,20,1.0,0.0,3.0,2,1,0.0,0.343,0.14285714285714285,0.354,0.342,0.916,0.8571428571428571,0.358,1.0,1,0,0,on_time,none,ORD-000047,PO-00047,PROD-010,MACH-007,OPR-020,normal,night,2023-01-10T01:04:10.160206,2023-01-10T05:48:16.553734
63.4883817775,22.230050395105156,0.0,0,2,57,5,25.611267087367743,0.6207538266626167,0.85,9,0,0,0.0,0.0,0.7375538224603784,0.0,23.926252099791668,0,1,1.6439398377134538,18,1.0,0.0,0.0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.354,0.342,1.0,0.6666666666666666,0.23076923076923078,1.0,6,0,0,on_time,none,ORD-000045,PO-00045,PROD-013,MACH-005,OPR-003,high,morning,2023-01-10T06:13:48.181422,2023-01-11T08:17:34.632133
